date,time,geography,service,user
2023-08-31,1127,Trondheim,profil,Ola
2023-08-31,1057,Bergen,brukeranmeldelser,Per
2023-08-31,1013,Kristiansand,meldinger,Ola
2023-08-31,1018,Bergen,brukeranmeldelser,Anne
2023-08-31,1067,Oslo,meldinger,Anne
2023-08-31,1417,Stavanger,innstillinger,Kari
2023-08-31,44,Trondheim,meldinger,Anne
2023-08-31,314,Stavanger,meldinger,Ola
2023-08-31,266,Oslo,profil,Kari
2023-08-31,686,Stavanger,brukeranmeldelser,Per
2023-09-01,871,Kristiansand,innstillinger,Anne
2023-09-01,322,Kristiansand,meldinger,Per
2023-09-01,1343,Bergen,innstillinger,Kari
2023-09-01,943,Oslo,brukeranmeldelser,Kari
2023-09-01,395,Bergen,meldinger,Nils
2023-09-02,1152,Stavanger,brukeranmeldelser,Ola
2023-09-02,292,Oslo,meldinger,Anne
2023-09-02,638,Oslo,brukeranmeldelser,Per
2023-09-02,93,Bergen,innstillinger,Ola
2023-09-02,10,Stavanger,meldinger,Ola
2023-09-02,446,Stavanger,innstillinger,Anne
2023-09-02,440,Trondheim,profil,Nils
2023-09-02,228,Stavanger,profil,Ola
2023-09-02,988,Bergen,meldinger,Nils
2023-09-02,526,Trondheim,profil,Ola
2023-09-02,195,Kristiansand,profil,Kari
2023-09-03,804,Kristiansand,innstillinger,Ola
2023-09-03,966,Kristiansand,profil,Nils
2023-09-03,1320,Kristiansand,profil,Kari
2023-09-03,614,Trondheim,brukeranmeldelser,Kari
2023-09-03,874,Trondheim,innstillinger,Per
2023-09-03,1349,Oslo,brukeranmeldelser,Ola
2023-09-03,797,Oslo,brukeranmeldelser,Ola
2023-09-03,1150,Trondheim,profil,Ola
2023-09-03,529,Stavanger,meldinger,Per
2023-09-03,480,Kristiansand,brukeranmeldelser,Ola
2023-09-03,339,Stavanger,meldinger,Ola
2023-09-04,717,Oslo,meldinger,Kari
2023-09-04,604,Kristiansand,profil,Anne
2023-09-04,820,Kristiansand,brukeranmeldelser,Ola
2023-09-04,513,Stavanger,innstillinger,Nils
2023-09-04,1029,Kristiansand,brukeranmeldelser,Anne
2023-09-04,1141,Oslo,profil,Nils
2023-09-05,467,Stavanger,brukeranmeldelser,Ola
2023-09-05,148,Kristiansand,innstillinger,Anne
2023-09-05,519,Oslo,meldinger,Kari
2023-09-05,352,Stavanger,profil,Per
2023-09-05,557,Trondheim,brukeranmeldelser,Ola
2023-09-05,1312,Bergen,brukeranmeldelser,Nils
2023-09-05,410,Trondheim,meldinger,Ola
2023-09-05,626,Trondheim,innstillinger,Ola
2023-09-05,702,Stavanger,innstillinger,Anne
2023-09-05,476,Oslo,innstillinger,Kari
2023-09-05,176,Oslo,meldinger,Nils
2023-09-06,447,Oslo,brukeranmeldelser,Kari
2023-09-06,737,Bergen,meldinger,Per
2023-09-06,891,Stavanger,meldinger,Anne
2023-09-06,886,Bergen,brukeranmeldelser,Kari
2023-09-06,748,Oslo,profil,Nils
2023-09-06,433,Oslo,brukeranmeldelser,Ola
2023-09-06,1102,Trondheim,innstillinger,Per
2023-09-06,175,Trondheim,profil,Nils
2023-09-07,1339,Bergen,innstillinger,Anne
2023-09-07,778,Bergen,profil,Anne
2023-09-07,550,Stavanger,innstillinger,Kari
2023-09-07,1164,Oslo,profil,Per
2023-09-07,183,Kristiansand,brukeranmeldelser,Ola
2023-09-08,699,Trondheim,meldinger,Per
2023-09-08,414,Trondheim,meldinger,Kari
2023-09-08,627,Bergen,profil,Anne
2023-09-08,1080,Bergen,meldinger,Per
2023-09-08,910,Bergen,innstillinger,Per
2023-09-08,599,Stavanger,profil,Per
2023-09-08,1066,Bergen,brukeranmeldelser,Per
2023-09-08,1418,Bergen,innstillinger,Ola
2023-09-08,768,Bergen,brukeranmeldelser,Kari
2023-09-08,1171,Kristiansand,innstillinger,Nils
2023-09-08,1347,Stavanger,profil,Anne
2023-09-08,1309,Stavanger,brukeranmeldelser,Ola
2023-09-08,23,Kristiansand,innstillinger,Anne
2023-09-08,663,Bergen,innstillinger,Per
2023-09-09,320,Trondheim,meldinger,Ola
2023-09-09,1186,Kristiansand,brukeranmeldelser,Kari
2023-09-09,848,Bergen,innstillinger,Per
2023-09-09,1308,Trondheim,innstillinger,Kari
2023-09-09,1161,Bergen,profil,Kari
2023-09-09,715,Bergen,innstillinger,Per
2023-09-09,25,Oslo,innstillinger,Kari
2023-09-09,1276,Bergen,profil,Per
2023-09-09,848,Trondheim,brukeranmeldelser,Anne
2023-09-09,801,Oslo,brukeranmeldelser,Ola
2023-09-10,978,Stavanger,innstillinger,Anne
2023-09-10,556,Oslo,brukeranmeldelser,Anne
2023-09-10,149,Stavanger,profil,Per
2023-09-10,298,Trondheim,innstillinger,Ola
2023-09-10,637,Oslo,meldinger,Nils
2023-09-10,486,Kristiansand,brukeranmeldelser,Kari
2023-09-10,1360,Kristiansand,brukeranmeldelser,Per
2023-09-10,672,Stavanger,innstillinger,Per
2023-09-11,1386,Bergen,innstillinger,Ola
2023-09-11,36,Kristiansand,brukeranmeldelser,Anne
2023-09-11,1425,Trondheim,innstillinger,Nils
2023-09-11,705,Bergen,meldinger,Ola
2023-09-11,1224,Trondheim,brukeranmeldelser,Anne
2023-09-11,393,Bergen,brukeranmeldelser,Ola
2023-09-12,699,Oslo,brukeranmeldelser,Kari
2023-09-12,917,Stavanger,brukeranmeldelser,Ola
2023-09-12,986,Bergen,meldinger,Ola
2023-09-12,1032,Kristiansand,brukeranmeldelser,Anne
2023-09-12,224,Stavanger,profil,Kari
2023-09-12,1310,Oslo,profil,Per
2023-09-12,1372,Stavanger,innstillinger,Per
2023-09-12,756,Stavanger,innstillinger,Per
2023-09-12,1051,Stavanger,innstillinger,Anne
2023-09-12,818,Kristiansand,brukeranmeldelser,Per
2023-09-12,638,Bergen,profil,Per
2023-09-12,768,Oslo,meldinger,Nils
2023-09-12,899,Kristiansand,innstillinger,Anne
2023-09-13,1366,Bergen,innstillinger,Ola
2023-09-13,109,Bergen,meldinger,Ola
2023-09-13,316,Stavanger,brukeranmeldelser,Per
2023-09-13,332,Kristiansand,innstillinger,Ola
2023-09-13,782,Stavanger,meldinger,Ola
2023-09-13,620,Oslo,brukeranmeldelser,Kari
2023-09-13,908,Stavanger,profil,Kari
2023-09-13,991,Kristiansand,meldinger,Kari
2023-09-13,1343,Oslo,profil,Ola
2023-09-13,519,Kristiansand,meldinger,Nils
2023-09-13,708,Trondheim,innstillinger,Ola
2023-09-13,559,Bergen,brukeranmeldelser,Ola
2023-09-13,1155,Bergen,brukeranmeldelser,Anne
2023-09-13,1410,Stavanger,profil,Ola
2023-09-14,42,Bergen,profil,Per
2023-09-14,349,Bergen,innstillinger,Per
2023-09-14,0,Bergen,brukeranmeldelser,Nils
2023-09-14,52,Bergen,profil,Anne
2023-09-14,1348,Trondheim,meldinger,Per
2023-09-14,1189,Trondheim,brukeranmeldelser,Kari
2023-09-15,788,Oslo,profil,Per
2023-09-15,841,Bergen,profil,Per
2023-09-15,1224,Bergen,meldinger,Kari
2023-09-15,1091,Kristiansand,profil,Nils
2023-09-15,707,Oslo,meldinger,Per
2023-09-15,508,Oslo,profil,Kari
2023-09-15,476,Oslo,innstillinger,Kari
2023-09-15,1098,Oslo,meldinger,Per
2023-09-16,680,Kristiansand,brukeranmeldelser,Anne
2023-09-16,143,Stavanger,brukeranmeldelser,Ola
2023-09-16,680,Kristiansand,innstillinger,Nils
2023-09-16,693,Trondheim,brukeranmeldelser,Per
2023-09-16,1135,Bergen,innstillinger,Per
2023-09-16,420,Oslo,brukeranmeldelser,Ola
2023-09-16,329,Trondheim,profil,Anne
2023-09-16,137,Stavanger,brukeranmeldelser,Kari
2023-09-16,912,Bergen,meldinger,Kari
2023-09-16,1276,Trondheim,brukeranmeldelser,Ola
2023-09-16,1297,Bergen,brukeranmeldelser,Anne
2023-09-16,1333,Bergen,profil,Per
2023-09-16,1151,Oslo,meldinger,Per
2023-09-16,252,Stavanger,innstillinger,Kari
2023-09-17,1259,Stavanger,brukeranmeldelser,Ola
2023-09-17,498,Kristiansand,innstillinger,Ola
2023-09-17,1162,Trondheim,brukeranmeldelser,Anne
2023-09-17,1133,Stavanger,innstillinger,Kari
2023-09-17,1027,Stavanger,innstillinger,Kari
2023-09-17,869,Trondheim,brukeranmeldelser,Anne
2023-09-17,435,Stavanger,innstillinger,Anne
2023-09-18,1099,Kristiansand,innstillinger,Ola
2023-09-18,767,Bergen,brukeranmeldelser,Per
2023-09-18,550,Bergen,meldinger,Anne
2023-09-18,87,Oslo,brukeranmeldelser,Kari
2023-09-18,1100,Stavanger,brukeranmeldelser,Per
2023-09-18,577,Kristiansand,profil,Per
2023-09-18,141,Stavanger,meldinger,Nils
2023-09-18,351,Oslo,innstillinger,Ola
2023-09-18,1181,Trondheim,meldinger,Nils
2023-09-18,623,Oslo,innstillinger,Per
2023-09-18,42,Trondheim,brukeranmeldelser,Anne
2023-09-18,1291,Trondheim,brukeranmeldelser,Anne
2023-09-18,176,Oslo,meldinger,Kari
2023-09-19,1312,Stavanger,meldinger,Kari
2023-09-19,849,Oslo,brukeranmeldelser,Anne
2023-09-19,829,Bergen,profil,Anne
2023-09-19,63,Stavanger,meldinger,Ola
2023-09-19,156,Stavanger,profil,Ola
2023-09-19,1111,Trondheim,profil,Ola
2023-09-19,661,Oslo,innstillinger,Anne
2023-09-19,557,Bergen,brukeranmeldelser,Ola
2023-09-19,1366,Kristiansand,brukeranmeldelser,Nils
2023-09-19,271,Stavanger,brukeranmeldelser,Nils
2023-09-20,661,Stavanger,profil,Kari
2023-09-20,494,Bergen,meldinger,Ola
2023-09-20,9,Oslo,meldinger,Ola
2023-09-20,794,Oslo,brukeranmeldelser,Kari
2023-09-20,82,Kristiansand,meldinger,Ola
2023-09-21,110,Stavanger,profil,Nils
2023-09-21,328,Oslo,meldinger,Per
2023-09-21,921,Trondheim,brukeranmeldelser,Per
2023-09-21,1423,Kristiansand,innstillinger,Ola
2023-09-21,922,Stavanger,brukeranmeldelser,Kari
2023-09-21,1425,Oslo,brukeranmeldelser,Kari
2023-09-21,620,Stavanger,profil,Kari
2023-09-22,416,Trondheim,innstillinger,Anne
2023-09-22,1379,Oslo,brukeranmeldelser,Anne
2023-09-22,363,Stavanger,profil,Kari
2023-09-22,401,Kristiansand,meldinger,Anne
2023-09-22,536,Kristiansand,brukeranmeldelser,Anne
2023-09-22,1034,Bergen,profil,Ola
2023-09-22,1112,Stavanger,innstillinger,Kari
2023-09-22,688,Oslo,brukeranmeldelser,Ola
2023-09-23,836,Oslo,meldinger,Nils
2023-09-23,146,Bergen,innstillinger,Ola
2023-09-23,288,Oslo,profil,Per
2023-09-23,1368,Stavanger,innstillinger,Per
2023-09-23,269,Trondheim,innstillinger,Nils
2023-09-23,1306,Trondheim,meldinger,Per
2023-09-23,496,Stavanger,profil,Anne
2023-09-23,372,Kristiansand,brukeranmeldelser,Per
2023-09-23,323,Oslo,profil,Ola
2023-09-23,1126,Kristiansand,innstillinger,Anne
2023-09-23,1217,Trondheim,innstillinger,Anne
2023-09-23,599,Trondheim,profil,Kari
2023-09-24,1320,Stavanger,brukeranmeldelser,Kari
2023-09-24,1075,Oslo,brukeranmeldelser,Anne
2023-09-24,1374,Bergen,meldinger,Anne
2023-09-24,1252,Bergen,meldinger,Nils
2023-09-24,1317,Stavanger,brukeranmeldelser,Ola
2023-09-24,973,Bergen,profil,Anne
2023-09-24,1299,Oslo,profil,Per
2023-09-24,252,Kristiansand,meldinger,Anne
2023-09-24,1090,Trondheim,meldinger,Per
2023-09-24,100,Stavanger,meldinger,Anne
2023-09-24,392,Kristiansand,innstillinger,Per
2023-09-24,446,Kristiansand,innstillinger,Nils
2023-09-24,441,Oslo,innstillinger,Per
2023-09-24,277,Oslo,profil,Ola
2023-09-25,874,Bergen,profil,Per
2023-09-25,837,Trondheim,brukeranmeldelser,Per
2023-09-25,364,Oslo,brukeranmeldelser,Ola
2023-09-25,697,Trondheim,brukeranmeldelser,Kari
2023-09-25,788,Bergen,innstillinger,Anne
2023-09-25,1186,Kristiansand,brukeranmeldelser,Nils
2023-09-26,1106,Stavanger,meldinger,Ola
2023-09-26,980,Trondheim,meldinger,Per
2023-09-26,381,Oslo,brukeranmeldelser,Anne
2023-09-26,467,Bergen,profil,Per
2023-09-26,603,Trondheim,brukeranmeldelser,Nils
2023-09-26,1332,Stavanger,profil,Kari
2023-09-26,1276,Trondheim,innstillinger,Nils
2023-09-26,1074,Kristiansand,meldinger,Kari
2023-09-27,1234,Kristiansand,innstillinger,Per
2023-09-27,1261,Stavanger,innstillinger,Per
2023-09-27,924,Stavanger,innstillinger,Ola
2023-09-27,1004,Trondheim,brukeranmeldelser,Nils
2023-09-27,707,Oslo,meldinger,Per
2023-09-27,322,Oslo,brukeranmeldelser,Per
2023-09-27,432,Trondheim,meldinger,Per
2023-09-27,600,Oslo,brukeranmeldelser,Per
2023-09-27,1263,Stavanger,brukeranmeldelser,Kari
2023-09-27,676,Bergen,meldinger,Kari
2023-09-27,567,Bergen,profil,Per
2023-09-27,1357,Oslo,meldinger,Ola
2023-09-27,797,Trondheim,meldinger,Nils
2023-09-27,742,Oslo,meldinger,Per
2023-09-28,5,Stavanger,meldinger,Ola
2023-09-28,202,Oslo,brukeranmeldelser,Nils
2023-09-28,243,Oslo,meldinger,Kari
2023-09-28,1036,Stavanger,brukeranmeldelser,Kari
2023-09-28,1365,Kristiansand,brukeranmeldelser,Anne
2023-09-28,1069,Trondheim,innstillinger,Per
2023-09-28,123,Oslo,meldinger,Per
2023-09-28,542,Stavanger,brukeranmeldelser,Anne
2023-09-28,898,Oslo,meldinger,Per
2023-09-28,1025,Bergen,innstillinger,Anne
2023-09-28,1188,Bergen,brukeranmeldelser,Kari
2023-09-28,515,Oslo,brukeranmeldelser,Nils
2023-09-29,394,Trondheim,profil,Per
2023-09-29,1360,Bergen,innstillinger,Anne
2023-09-29,532,Oslo,meldinger,Nils
2023-09-29,458,Kristiansand,profil,Ola
2023-09-29,567,Trondheim,profil,Nils
2023-09-29,973,Kristiansand,profil,Per
2023-09-30,287,Bergen,innstillinger,Per
2023-09-30,713,Oslo,profil,Per
2023-09-30,59,Oslo,brukeranmeldelser,Nils
2023-09-30,238,Oslo,profil,Ola
2023-09-30,460,Stavanger,brukeranmeldelser,Kari
2023-09-30,356,Oslo,brukeranmeldelser,Ola
2023-09-30,1071,Oslo,innstillinger,Ola
2023-09-30,68,Oslo,brukeranmeldelser,Ola
2023-10-01,671,Bergen,meldinger,Per
2023-10-01,48,Stavanger,meldinger,Kari
2023-10-01,412,Bergen,brukeranmeldelser,Per
2023-10-01,1168,Stavanger,brukeranmeldelser,Anne
2023-10-01,843,Stavanger,profil,Anne
2023-10-02,56,Stavanger,brukeranmeldelser,Per
2023-10-02,1201,Bergen,meldinger,Nils
2023-10-02,416,Stavanger,profil,Kari
2023-10-02,791,Bergen,brukeranmeldelser,Nils
2023-10-02,87,Stavanger,brukeranmeldelser,Ola
2023-10-02,1405,Stavanger,brukeranmeldelser,Ola
2023-10-02,538,Kristiansand,profil,Per
2023-10-03,236,Kristiansand,brukeranmeldelser,Kari
2023-10-03,557,Bergen,innstillinger,Nils
2023-10-03,646,Trondheim,innstillinger,Anne
2023-10-03,472,Stavanger,innstillinger,Kari
2023-10-03,382,Kristiansand,meldinger,Ola
2023-10-03,925,Oslo,profil,Kari
2023-10-03,1429,Trondheim,innstillinger,Nils
2023-10-03,114,Kristiansand,profil,Kari
2023-10-03,643,Bergen,brukeranmeldelser,Nils
2023-10-03,146,Oslo,brukeranmeldelser,Per
2023-10-03,661,Stavanger,brukeranmeldelser,Per
2023-10-03,867,Kristiansand,profil,Kari
2023-10-03,679,Kristiansand,brukeranmeldelser,Nils
2023-10-04,363,Bergen,brukeranmeldelser,Kari
2023-10-04,336,Stavanger,brukeranmeldelser,Kari
2023-10-04,1298,Trondheim,brukeranmeldelser,Ola
2023-10-04,565,Kristiansand,meldinger,Per
2023-10-04,769,Bergen,meldinger,Per
2023-10-04,1103,Oslo,profil,Kari
2023-10-05,895,Stavanger,brukeranmeldelser,Nils
2023-10-05,618,Oslo,meldinger,Kari
2023-10-05,133,Oslo,brukeranmeldelser,Kari
2023-10-05,848,Kristiansand,meldinger,Anne
2023-10-05,995,Stavanger,meldinger,Kari
2023-10-05,825,Oslo,meldinger,Ola
2023-10-05,1113,Kristiansand,innstillinger,Anne
2023-10-05,256,Trondheim,brukeranmeldelser,Nils
2023-10-05,51,Trondheim,innstillinger,Per
2023-10-05,1090,Oslo,innstillinger,Nils
2023-10-05,671,Kristiansand,innstillinger,Per
2023-10-06,27,Stavanger,meldinger,Nils
2023-10-06,1283,Stavanger,meldinger,Ola
2023-10-06,585,Bergen,brukeranmeldelser,Per
2023-10-06,290,Bergen,meldinger,Nils
2023-10-06,491,Trondheim,meldinger,Ola
2023-10-06,466,Oslo,brukeranmeldelser,Nils
2023-10-06,1123,Kristiansand,profil,Nils
2023-10-06,387,Bergen,meldinger,Ola
2023-10-06,416,Kristiansand,brukeranmeldelser,Kari
2023-10-06,662,Kristiansand,brukeranmeldelser,Anne
2023-10-06,1194,Bergen,brukeranmeldelser,Nils
2023-10-06,1145,Trondheim,brukeranmeldelser,Kari
2023-10-06,540,Trondheim,brukeranmeldelser,Anne
2023-10-06,1084,Oslo,profil,Kari
2023-10-07,890,Oslo,brukeranmeldelser,Anne
2023-10-07,997,Stavanger,meldinger,Ola
2023-10-07,1330,Oslo,brukeranmeldelser,Ola
2023-10-07,324,Oslo,brukeranmeldelser,Ola
2023-10-07,471,Oslo,meldinger,Per
2023-10-08,563,Oslo,innstillinger,Per
2023-10-08,466,Kristiansand,brukeranmeldelser,Nils
2023-10-08,993,Kristiansand,innstillinger,Ola
2023-10-08,66,Stavanger,meldinger,Nils
2023-10-08,702,Kristiansand,meldinger,Nils
2023-10-08,285,Bergen,innstillinger,Anne
2023-10-08,311,Oslo,brukeranmeldelser,Nils
2023-10-09,455,Stavanger,profil,Anne
2023-10-09,964,Oslo,brukeranmeldelser,Ola
2023-10-09,633,Oslo,innstillinger,Per
2023-10-09,1062,Oslo,brukeranmeldelser,Per
2023-10-09,199,Kristiansand,brukeranmeldelser,Anne
2023-10-10,1271,Bergen,profil,Per
2023-10-10,798,Bergen,innstillinger,Anne
2023-10-10,832,Oslo,meldinger,Per
2023-10-10,1138,Oslo,profil,Per
2023-10-10,690,Kristiansand,meldinger,Per
2023-10-10,1249,Bergen,innstillinger,Ola
2023-10-10,897,Trondheim,brukeranmeldelser,Nils
2023-10-10,814,Oslo,innstillinger,Kari
2023-10-10,84,Bergen,brukeranmeldelser,Anne
2023-10-10,472,Bergen,meldinger,Ola
2023-10-10,1043,Oslo,profil,Per
2023-10-11,528,Oslo,profil,Anne
2023-10-11,707,Trondheim,meldinger,Anne
2023-10-11,306,Bergen,innstillinger,Per
2023-10-11,739,Kristiansand,brukeranmeldelser,Ola
2023-10-11,632,Trondheim,brukeranmeldelser,Ola
2023-10-11,3,Trondheim,brukeranmeldelser,Per
2023-10-11,582,Kristiansand,innstillinger,Ola
2023-10-11,1034,Stavanger,profil,Ola
2023-10-11,1042,Stavanger,innstillinger,Anne
2023-10-11,544,Stavanger,meldinger,Per
2023-10-12,96,Kristiansand,profil,Kari
2023-10-12,1288,Oslo,meldinger,Ola
2023-10-12,272,Oslo,brukeranmeldelser,Anne
2023-10-12,1031,Kristiansand,meldinger,Per
2023-10-12,1056,Stavanger,profil,Ola
2023-10-12,516,Bergen,brukeranmeldelser,Kari
2023-10-12,849,Trondheim,profil,Ola
2023-10-12,1159,Bergen,brukeranmeldelser,Kari
2023-10-13,1348,Bergen,profil,Kari
2023-10-13,884,Bergen,brukeranmeldelser,Ola
2023-10-13,952,Trondheim,brukeranmeldelser,Ola
2023-10-13,1391,Trondheim,innstillinger,Ola
2023-10-13,819,Stavanger,brukeranmeldelser,Nils
2023-10-13,344,Kristiansand,innstillinger,Nils
2023-10-13,168,Trondheim,brukeranmeldelser,Kari
2023-10-13,376,Stavanger,brukeranmeldelser,Per
2023-10-13,488,Bergen,brukeranmeldelser,Per
2023-10-13,38,Stavanger,brukeranmeldelser,Kari
2023-10-13,1040,Trondheim,brukeranmeldelser,Per
2023-10-13,834,Kristiansand,brukeranmeldelser,Per
2023-10-13,918,Bergen,brukeranmeldelser,Kari
2023-10-13,552,Kristiansand,brukeranmeldelser,Per
2023-10-14,767,Stavanger,brukeranmeldelser,Ola
2023-10-14,1224,Bergen,innstillinger,Anne
2023-10-14,1201,Trondheim,profil,Nils
2023-10-14,1194,Trondheim,brukeranmeldelser,Nils
2023-10-14,259,Kristiansand,meldinger,Nils
2023-10-14,1148,Trondheim,profil,Ola
2023-10-14,6,Kristiansand,brukeranmeldelser,Nils
2023-10-14,541,Oslo,meldinger,Ola
2023-10-14,1231,Bergen,profil,Nils
2023-10-14,911,Kristiansand,brukeranmeldelser,Nils
2023-10-15,426,Stavanger,profil,Per
2023-10-15,414,Kristiansand,brukeranmeldelser,Ola
2023-10-15,1100,Trondheim,meldinger,Ola
2023-10-15,739,Trondheim,brukeranmeldelser,Kari
2023-10-15,541,Trondheim,meldinger,Per
2023-10-15,496,Oslo,brukeranmeldelser,Anne
2023-10-15,329,Oslo,meldinger,Anne
2023-10-15,1170,Stavanger,meldinger,Kari
2023-10-15,142,Oslo,meldinger,Ola
2023-10-15,626,Bergen,innstillinger,Nils
2023-10-15,1187,Stavanger,brukeranmeldelser,Ola
2023-10-15,672,Kristiansand,profil,Nils
2023-10-16,781,Stavanger,meldinger,Anne
2023-10-16,686,Trondheim,meldinger,Anne
2023-10-16,222,Kristiansand,brukeranmeldelser,Ola
2023-10-16,502,Bergen,innstillinger,Anne
2023-10-16,164,Bergen,profil,Kari
2023-10-16,1388,Kristiansand,meldinger,Nils
2023-10-16,1329,Trondheim,brukeranmeldelser,Anne
2023-10-16,1319,Bergen,innstillinger,Nils
2023-10-16,1071,Oslo,meldinger,Kari
2023-10-16,106,Stavanger,meldinger,Anne
2023-10-16,1160,Bergen,innstillinger,Per
2023-10-17,601,Trondheim,innstillinger,Kari
2023-10-17,1095,Kristiansand,innstillinger,Anne
2023-10-17,985,Bergen,brukeranmeldelser,Kari
2023-10-17,792,Stavanger,brukeranmeldelser,Anne
2023-10-17,809,Stavanger,brukeranmeldelser,Ola
2023-10-17,648,Oslo,meldinger,Anne
2023-10-17,475,Bergen,brukeranmeldelser,Ola
2023-10-17,173,Kristiansand,profil,Ola
2023-10-17,1093,Stavanger,innstillinger,Per
2023-10-17,526,Trondheim,innstillinger,Nils
2023-10-18,710,Bergen,innstillinger,Ola
2023-10-18,498,Kristiansand,meldinger,Ola
2023-10-18,86,Oslo,brukeranmeldelser,Nils
2023-10-18,559,Bergen,meldinger,Nils
2023-10-18,466,Trondheim,brukeranmeldelser,Nils
2023-10-18,1164,Bergen,profil,Per
2023-10-18,227,Stavanger,innstillinger,Ola
2023-10-18,430,Kristiansand,brukeranmeldelser,Kari
2023-10-18,532,Trondheim,meldinger,Ola
2023-10-18,1404,Oslo,innstillinger,Anne
2023-10-18,1257,Trondheim,innstillinger,Kari
2023-10-18,738,Oslo,innstillinger,Anne
2023-10-18,982,Kristiansand,brukeranmeldelser,Ola
2023-10-19,844,Kristiansand,brukeranmeldelser,Anne
2023-10-19,1371,Stavanger,meldinger,Per
2023-10-19,866,Oslo,meldinger,Per
2023-10-19,1425,Oslo,innstillinger,Ola
2023-10-19,30,Trondheim,innstillinger,Nils
2023-10-19,897,Kristiansand,meldinger,Ola
2023-10-19,1130,Oslo,profil,Per
2023-10-19,873,Trondheim,profil,Nils
2023-10-19,75,Trondheim,brukeranmeldelser,Kari
2023-10-19,1144,Oslo,innstillinger,Anne
2023-10-19,159,Bergen,meldinger,Anne
2023-10-19,899,Oslo,meldinger,Nils
2023-10-19,740,Oslo,profil,Ola
2023-10-19,1273,Trondheim,meldinger,Nils
2023-10-20,716,Bergen,meldinger,Kari
2023-10-20,1192,Oslo,meldinger,Per
2023-10-20,270,Trondheim,meldinger,Anne
2023-10-20,676,Bergen,innstillinger,Per
2023-10-20,844,Trondheim,meldinger,Ola
2023-10-20,502,Bergen,brukeranmeldelser,Per
2023-10-21,427,Stavanger,innstillinger,Ola
2023-10-21,363,Bergen,profil,Per
2023-10-21,835,Bergen,innstillinger,Ola
2023-10-21,63,Oslo,innstillinger,Kari
2023-10-21,1026,Bergen,meldinger,Ola
2023-10-21,1133,Bergen,innstillinger,Nils
2023-10-21,917,Oslo,innstillinger,Anne
2023-10-21,901,Trondheim,profil,Per
2023-10-21,1040,Trondheim,meldinger,Anne
2023-10-21,1228,Trondheim,profil,Kari
2023-10-21,878,Oslo,brukeranmeldelser,Nils
2023-10-21,758,Stavanger,brukeranmeldelser,Kari
2023-10-22,546,Kristiansand,profil,Anne
2023-10-22,904,Kristiansand,innstillinger,Anne
2023-10-22,1186,Oslo,meldinger,Per
2023-10-22,1362,Stavanger,brukeranmeldelser,Nils
2023-10-22,242,Oslo,meldinger,Nils
2023-10-22,603,Trondheim,meldinger,Kari
2023-10-22,646,Oslo,innstillinger,Ola
2023-10-22,712,Bergen,meldinger,Nils
2023-10-22,428,Kristiansand,innstillinger,Kari
2023-10-22,395,Trondheim,brukeranmeldelser,Anne
2023-10-23,1090,Bergen,meldinger,Ola
2023-10-23,756,Stavanger,profil,Ola
2023-10-23,355,Kristiansand,innstillinger,Nils
2023-10-23,901,Trondheim,meldinger,Ola
2023-10-23,204,Kristiansand,profil,Nils
2023-10-23,463,Oslo,brukeranmeldelser,Per
2023-10-23,912,Stavanger,brukeranmeldelser,Ola
2023-10-23,157,Bergen,meldinger,Anne
2023-10-24,675,Bergen,meldinger,Kari
2023-10-24,366,Bergen,meldinger,Kari
2023-10-24,838,Bergen,profil,Kari
2023-10-24,710,Kristiansand,innstillinger,Anne
2023-10-24,755,Kristiansand,innstillinger,Anne
2023-10-24,132,Kristiansand,profil,Nils
2023-10-24,1234,Kristiansand,meldinger,Per
2023-10-25,258,Bergen,meldinger,Kari
2023-10-25,1404,Oslo,brukeranmeldelser,Ola
2023-10-25,296,Kristiansand,meldinger,Per
2023-10-25,126,Kristiansand,meldinger,Nils
2023-10-25,90,Stavanger,innstillinger,Kari
2023-10-25,1417,Kristiansand,meldinger,Nils
2023-10-25,60,Oslo,profil,Nils
2023-10-26,660,Trondheim,profil,Anne
2023-10-26,193,Trondheim,innstillinger,Per
2023-10-26,1219,Bergen,innstillinger,Ola
2023-10-26,664,Bergen,meldinger,Per
2023-10-26,220,Bergen,innstillinger,Ola
2023-10-26,1272,Stavanger,brukeranmeldelser,Anne
2023-10-26,513,Bergen,brukeranmeldelser,Kari
2023-10-26,589,Oslo,brukeranmeldelser,Anne
2023-10-26,739,Stavanger,profil,Kari
2023-10-26,127,Bergen,innstillinger,Per
2023-10-27,1257,Trondheim,innstillinger,Per
2023-10-27,147,Kristiansand,brukeranmeldelser,Per
2023-10-27,307,Bergen,brukeranmeldelser,Kari
2023-10-27,851,Kristiansand,innstillinger,Nils
2023-10-27,1094,Stavanger,profil,Kari
2023-10-27,242,Oslo,brukeranmeldelser,Per
2023-10-27,472,Trondheim,profil,Nils
2023-10-27,855,Trondheim,innstillinger,Per
2023-10-27,1286,Oslo,innstillinger,Ola
2023-10-28,1137,Trondheim,innstillinger,Per
2023-10-28,61,Trondheim,brukeranmeldelser,Nils
2023-10-28,890,Trondheim,brukeranmeldelser,Ola
2023-10-28,1055,Kristiansand,innstillinger,Anne
2023-10-28,0,Stavanger,brukeranmeldelser,Kari
2023-10-28,85,Stavanger,innstillinger,Anne
2023-10-28,515,Kristiansand,brukeranmeldelser,Kari
